team_name_complet,team_name,year,week,weekly_attendance,team,wins,loss,points_for,points_against,points_differential,playoffs,sb_winner
Atlanta Falcons,Falcons,2016,10,69596.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,11,,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,12,69233.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,13,69879.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,14,82495.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,15,70164.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,16,73549.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Atlanta Falcons,Falcons,2016,17,70835.0,Atlanta,11,5,540,406,134,Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,1,71104.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,2,67431.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,3,60127.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,4,71152.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,5,71318.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,6,78487.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,7,78160.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,8,,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,9,71286.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,10,70921.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,11,93056.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,12,70903.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,13,70916.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,14,66829.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,15,71223.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,16,66276.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Baltimore Ravens,Ravens,2016,17,54944.0,Baltimore,8,8,343,321,22,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,1,71104.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,2,70256.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,3,68647.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,4,66829.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,5,83679.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,6,70003.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,7,65658.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,8,70442.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,9,69084.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,10,,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,11,61356.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,12,67849.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,13,54759.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,14,69657.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,15,66529.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,16,64690.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Buffalo Bills,Bills,2016,17,78160.0,Buffalo,7,9,399,378,21,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,1,76843.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,2,74143.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,3,73813.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,4,70508.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,5,73425.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,6,73138.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,7,,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,8,74088.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,9,86109.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,10,74181.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,11,73288.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,12,54909.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,13,69104.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,14,73856.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,15,76689.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,16,73549.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Carolina Panthers,Panthers,2016,17,62037.0,Carolina,6,10,369,402,-33,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,1,71933.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,2,62268.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,3,90554.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,4,60841.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,5,66622.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,6,61054.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,7,78217.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,8,60422.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,9,,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,10,62898.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,11,78898.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,12,59494.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,13,59782.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,14,61726.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,15,61137.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,16,57953.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Chicago Bears,Bears,2016,17,66808.0,Chicago,3,13,279,399,-120,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,1,78160.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,2,65072.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,3,63850.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,4,60834.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,5,91653.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,6,66829.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,7,65047.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,8,84488.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,9,,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,10,76218.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,11,61356.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,12,70903.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,13,55456.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,14,60028.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,15,62096.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,16,71836.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cincinnati Bengals,Bengals,2016,17,54944.0,Cincinnati,6,9,325,315,10,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,1,69596.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,2,67431.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,3,65176.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,4,76249.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,5,67431.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,6,60897.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,7,65047.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,8,67431.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,9,67431.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,10,70921.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,11,67431.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,12,60034.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,13,,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,14,60028.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,15,66529.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,16,57272.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Cleveland Browns,Browns,2016,17,55921.0,Cleveland,1,15,264,452,-188,No Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,1,92867.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,2,80612.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,3,90554.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,4,70178.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,5,91653.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,6,78481.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,7,,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,8,93103.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,9,67431.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,10,67737.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,11,93056.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,12,93099.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,13,66860.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,14,80874.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,15,93101.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,16,92885.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Dallas Cowboys,Cowboys,2016,17,69596.0,Dallas,13,3,421,306,115,Playoffs,No Superbowl
Denver Broncos,Broncos,2016,1,76843.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,2,76379.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,3,63850.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,4,60375.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,5,76802.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,6,58904.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,7,76865.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,8,76756.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,9,54957.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,10,73138.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,11,,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,12,76819.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,13,63075.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,14,68780.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,15,76893.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,16,76671.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Denver Broncos,Broncos,2016,17,76836.0,Denver,9,7,333,297,36,No Playoffs,No Superbowl
Detroit Lions,Lions,2016,1,65566.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,2,58466.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,3,78411.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,4,60841.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,5,58047.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,6,56018.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,7,60461.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,8,71882.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,9,66807.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,10,,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,11,61486.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,12,63793.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,13,73137.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,14,61726.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,15,79434.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,16,92885.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Detroit Lions,Lions,2016,17,66345.0,Detroit,9,7,346,358,-12,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,1,63179.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,2,66813.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,3,78411.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,4,,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,5,78401.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,6,78481.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,7,78217.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,8,70165.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,9,78437.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,10,69116.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,11,77137.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,12,69596.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,13,77867.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,14,78057.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,15,61137.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,16,77856.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Green Bay Packers,Packers,2016,17,66345.0,Green Bay,10,6,432,388,44,Playoffs,No Superbowl
Houston Texans,Texans,2016,1,71933.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,2,71890.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,3,66829.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,4,71815.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,5,66683.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,6,71891.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,7,76865.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,8,71882.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,9,,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,10,62091.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,11,76473.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,12,71897.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,13,77867.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,14,65250.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,15,71803.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,16,71836.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Houston Texans,Texans,2016,17,65205.0,Houston,9,7,279,328,-49,Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,1,65566.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,2,76379.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,3,64747.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,4,83764.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,5,66622.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,6,71891.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,7,65470.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,8,65417.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,9,78437.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,10,,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,11,65048.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,12,66583.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,13,78160.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,14,65250.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,15,66820.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,16,54896.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Indianapolis Colts,Colts,2016,17,65160.0,Indianapolis,8,8,411,392,19,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,1,63179.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,2,52165.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,3,60127.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,4,83764.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,5,,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,6,61054.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,7,62614.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,8,61619.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,9,73294.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,10,62091.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,11,61486.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,12,67849.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,13,63075.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,14,62701.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,15,71803.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,16,59621.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Jacksonville Jaguars,Jaguars,2016,17,65160.0,Jacksonville,3,13,318,400,-82,No Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,1,73238.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,2,71890.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,3,71587.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,4,61278.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,5,,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,6,54211.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,7,76282.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,8,65417.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,9,73294.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,10,74181.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
Kansas City Chiefs,Chiefs,2016,11,72277.0,Kansas City,12,4,389,311,78,Playoffs,No Superbowl
